1.021	0.169142
1.02755	0.16385
1.0341	0.166667
1.04065	0.165956
1.0472	0.16373
1.05375	0.164391
1.0603	0.165714
1.06685	0.164853
1.07341	0.163889
1.07996	0.162579
1.08651	0.162846
1.09307	0.16374
1.09962	0.165313
1.10617	0.165208
1.11273	0.164603
1.11928	0.164487
1.12584	0.164495
1.13239	0.164227
1.13895	0.164262
1.14551	0.164202
1.15206	0.164595
1.15862	0.164249
1.16518	0.164405
1.17173	0.164085
1.17829	0.163422
1.18485	0.163971
1.19141	0.164147
1.19797	0.162217
1.20453	0.162168
1.21109	0.162367
1.21765	0.161407
1.22421	0.161324
1.23077	0.161988
1.23733	0.162216
1.24389	0.162641
1.25045	0.16282
1.25701	0.16246
1.26357	0.163135
1.27014	0.164191
1.2767	0.163555
1.28326	0.163802
1.28983	0.163968
1.29639	0.164017
1.30295	0.164255
1.30952	0.163104
1.31608	0.162821
1.32265	0.164426
1.32921	0.16491
1.33578	0.164855
1.34234	0.164952
1.34891	0.165294
1.35548	0.165655
1.36205	0.165836
1.36861	0.164693
1.37518	0.164847
1.38175	0.165084
1.38832	0.16489
1.39489	0.165577
1.40145	0.165529
1.40802	0.165244
1.41459	0.166325
1.42116	0.167639
1.42773	0.166515
1.43431	0.165162
1.44088	0.164319
1.44745	0.166606
1.45402	0.167388
1.46059	0.167661
1.46716	0.167177
1.47374	0.167463
1.48031	0.16731
1.48688	0.166539
1.49346	0.167406
1.50003	0.166039
1.50661	0.16713
1.51318	0.167643
1.51976	0.167594
1.52633	0.16767
1.53291	0.166958
1.53948	0.167194
1.54606	0.16829
1.55264	0.16824
1.55921	0.16758
1.56579	0.166755
1.57237	0.165407
1.57895	0.167021
1.58552	0.167232
1.5921	0.166648
1.59868	0.165487
1.60526	0.165119
1.61184	0.165833
1.61842	0.166194
1.625	0.166432
1.63158	0.166209
1.63816	0.166383
1.64474	0.166351
1.65133	0.165445
1.65791	0.16766
1.66449	0.167344
1.67107	0.166994
1.67766	0.16659
1.68424	0.166281
1.69082	0.166484
1.69741	0.166078
1.70399	0.166024
1.71058	0.165681
1.71716	0.165579
1.72375	0.165351
1.73033	0.1652
1.73692	0.16497
1.74351	0.165113
1.75009	0.164949
1.75668	0.164741
1.76327	0.164444
1.76985	0.164235
1.77644	0.164001
1.78303	0.163947
1.78962	0.163843
1.79621	0.163798
1.8028	0.163574
1.80939	0.163322
1.81598	0.163057
1.82257	0.162843
1.82916	0.162694
1.83575	0.16232
1.84234	0.162141
