1260	0.1955	0.22007	0.23094	0.2009	0.23676	0.19482	0.18206	0.21698	0.22124	0.23623	0.16466	0.14875	0.16985	0.175	0.15983	0.21146	0.23403	0.26996
1270	0.19709	0.22185	0.23344	0.20267	0.23849	0.19678	0.18385	0.22002	0.22299	0.23818	0.1661	0.1502	0.17238	0.1771	0.16172	0.21254	0.23608	0.27258
1280	0.1996	0.22412	0.2359	0.20487	0.24128	0.19864	0.18584	0.22214	0.22587	0.24156	0.16781	0.15254	0.17424	0.17955	0.16349	0.21292	0.2384	0.27507
1290	0.20237	0.22635	0.23773	0.20706	0.24365	0.20082	0.18772	0.22497	0.2284	0.24408	0.16964	0.15406	0.17594	0.18174	0.16499	0.2144	0.24001	0.27796
1300	0.20396	0.22894	0.24102	0.20965	0.24602	0.20317	0.19049	0.22711	0.23094	0.247	0.17137	0.15546	0.17761	0.18353	0.16727	0.21531	0.24233	0.28052
1310	0.20615	0.23095	0.24312	0.21169	0.24787	0.20546	0.19236	0.22939	0.23378	0.25015	0.17377	0.15718	0.18002	0.18561	0.16965	0.21684	0.24458	0.28424
1320	0.20908	0.23363	0.24603	0.21423	0.24996	0.20826	0.19494	0.23254	0.23625	0.25326	0.17597	0.15965	0.18177	0.1879	0.1714	0.21779	0.24652	0.28601
1330	0.21164	0.23674	0.24796	0.21658	0.25175	0.21096	0.19695	0.23521	0.2397	0.25576	0.17846	0.16107	0.18416	0.19012	0.17331	0.21897	0.24928	0.2897
1340	0.21408	0.23879	0.25103	0.21859	0.25439	0.21291	0.20009	0.2376	0.24214	0.25893	0.18079	0.16353	0.18643	0.1922	0.17531	0.21991	0.2515	0.29219
1350	0.21672	0.24136	0.25389	0.22049	0.25623	0.21525	0.20247	0.24003	0.2447	0.26126	0.18257	0.16578	0.18808	0.19442	0.17737	0.22038	0.25288	0.29519
1360	0.21877	0.24372	0.25577	0.22239	0.25821	0.2178	0.20494	0.24229	0.24814	0.26546	0.18364	0.16774	0.18915	0.19631	0.17952	0.21975	0.25454	0.29766
1370	0.2218	0.24614	0.25867	0.22526	0.26008	0.22026	0.20647	0.24508	0.25005	0.26707	0.18604	0.16976	0.1918	0.19779	0.18042	0.22229	0.25656	0.30064
1380	0.22396	0.24937	0.26101	0.22783	0.26289	0.22352	0.21004	0.2485	0.25315	0.27102	0.18872	0.17138	0.19312	0.20066	0.18366	0.22192	0.25874	0.30358
1390	0.2266	0.25187	0.26371	0.22988	0.26478	0.22506	0.21186	0.25075	0.25598	0.27347	0.19066	0.17347	0.19615	0.20299	0.18564	0.22334	0.2616	0.30717
1400	0.23027	0.25488	0.26631	0.23158	0.26668	0.22771	0.21373	0.25353	0.25867	0.27601	0.19314	0.17567	0.19809	0.20433	0.1871	0.22538	0.26342	0.30949
1410	0.23228	0.25697	0.2684	0.23411	0.26871	0.23042	0.21673	0.25582	0.26158	0.27853	0.19502	0.17753	0.20031	0.20661	0.18853	0.22657	0.26591	0.31276
1420	0.23514	0.25993	0.27119	0.23655	0.27037	0.23297	0.21918	0.25864	0.26453	0.28129	0.19692	0.17946	0.20206	0.20843	0.19062	0.22768	0.268	0.31545
1430	0.23758	0.26259	0.27341	0.2383	0.27235	0.23563	0.22142	0.26042	0.26633	0.28398	0.19945	0.1818	0.20328	0.21064	0.19238	0.22791	0.26976	0.31804
1440	0.24024	0.2649	0.27596	0.24083	0.27441	0.23742	0.22363	0.26328	0.26897	0.28698	0.20133	0.1833	0.20515	0.21292	0.19368	0.22796	0.2718	0.32048
1450	0.24287	0.26744	0.27843	0.24277	0.27573	0.24046	0.22617	0.26511	0.2719	0.28895	0.20296	0.1853	0.20713	0.21418	0.19556	0.22931	0.27343	0.32276
1460	0.24473	0.26954	0.2811	0.24472	0.2783	0.24205	0.22785	0.26745	0.27389	0.29096	0.20489	0.18726	0.20884	0.21603	0.19732	0.23004	0.27531	0.32534
1470	0.24678	0.27156	0.2824	0.24616	0.27929	0.24364	0.22989	0.26907	0.27559	0.29319	0.20692	0.18843	0.20986	0.21751	0.19869	0.23039	0.2763	0.3272
1480	0.24933	0.27345	0.28512	0.24813	0.2812	0.24591	0.23132	0.27124	0.27739	0.29565	0.20831	0.19018	0.21167	0.21965	0.20018	0.23097	0.27833	0.33005
1490	0.25125	0.27556	0.28619	0.25038	0.28266	0.24766	0.23308	0.27324	0.27992	0.29772	0.20921	0.19182	0.2128	0.2201	0.20139	0.23175	0.28	0.33177
1500	0.25242	0.27742	0.28869	0.25203	0.28415	0.2494	0.23545	0.27556	0.28129	0.29964	0.21142	0.19272	0.21403	0.22169	0.20288	0.23203	0.28158	0.33404
1510	0.25443	0.27893	0.29039	0.25307	0.28502	0.25046	0.23672	0.27656	0.28314	0.30108	0.21218	0.19425	0.21522	0.22338	0.20413	0.23231	0.28293	0.33614
1520	0.2559	0.28081	0.29168	0.2546	0.28686	0.25191	0.23785	0.27804	0.28476	0.30284	0.21331	0.19509	0.21611	0.22454	0.20522	0.23318	0.28389	0.33818
1530	0.25736	0.28232	0.29343	0.25651	0.28821	0.25315	0.23892	0.27949	0.28623	0.30427	0.21358	0.19577	0.21756	0.22569	0.20607	0.23383	0.28605	0.33959
1540	0.25831	0.28376	0.29513	0.25773	0.28935	0.25457	0.24088	0.28048	0.28745	0.30542	0.21476	0.19705	0.21814	0.22673	0.20752	0.23412	0.28671	0.34119
1550	0.25953	0.28442	0.2963	0.25913	0.29074	0.25543	0.24139	0.28158	0.289	0.30689	0.21613	0.19747	0.21907	0.22772	0.20824	0.23428	0.28804	0.34244
1560	0.26047	0.28544	0.29775	0.25965	0.29211	0.25626	0.24212	0.28263	0.28999	0.30823	0.21631	0.19812	0.22023	0.22864	0.20898	0.23401	0.28896	0.34467
1570	0.2616	0.28624	0.29855	0.2611	0.29275	0.25684	0.24293	0.28384	0.29043	0.30929	0.21696	0.19925	0.22093	0.22944	0.20968	0.235	0.28967	0.34526
1580	0.26243	0.28716	0.29931	0.26227	0.29363	0.25775	0.24364	0.28386	0.29218	0.31064	0.21709	0.19957	0.22147	0.23007	0.21025	0.23551	0.29091	0.34667
1590	0.26309	0.28768	0.29972	0.26314	0.29468	0.25847	0.24392	0.28484	0.29251	0.31127	0.21784	0.19969	0.22255	0.23044	0.21121	0.23559	0.29183	0.34723
1600	0.26384	0.28847	0.30073	0.26492	0.29559	0.25896	0.24512	0.28537	0.29377	0.31253	0.21813	0.19979	0.22313	0.23146	0.21183	0.23558	0.29285	0.34958
1610	0.26454	0.28897	0.30156	0.26479	0.29611	0.25866	0.24496	0.28583	0.29401	0.31324	0.21755	0.19996	0.22383	0.23233	0.21279	0.23602	0.2936	0.35007
1620	0.26494	0.28948	0.3019	0.26567	0.29729	0.25924	0.24549	0.28665	0.29463	0.31332	0.21837	0.20003	0.22462	0.23264	0.21319	0.23581	0.29466	0.35105
1630	0.26423	0.28901	0.30256	0.26585	0.29788	0.25939	0.24525	0.28634	0.29484	0.3143	0.21801	0.19995	0.22456	0.23298	0.21325	0.23646	0.29497	0.35215
1640	0.26461	0.28921	0.30254	0.26707	0.29816	0.25944	0.24551	0.28621	0.29512	0.31482	0.21784	0.19984	0.22513	0.23331	0.2143	0.23617	0.29587	0.35242
1650	0.26507	0.28921	0.30267	0.26723	0.29883	0.25937	0.24508	0.28688	0.29555	0.31505	0.21772	0.19983	0.22561	0.23357	0.21424	0.23686	0.29609	0.35322
1660	0.26483	0.2889	0.30351	0.26835	0.30002	0.25962	0.24593	0.28757	0.29593	0.31571	0.21808	0.19962	0.22588	0.23388	0.21466	0.23677	0.29689	0.35401
1670	0.26511	0.28913	0.30412	0.26874	0.30046	0.25997	0.24592	0.28715	0.29654	0.31608	0.21752	0.19949	0.22665	0.2343	0.21551	0.23709	0.29757	0.35456
1680	0.26541	0.28921	0.30422	0.26928	0.3012	0.25932	0.24572	0.28738	0.29693	0.31654	0.2177	0.19931	0.22672	0.23443	0.21538	0.23699	0.29819	0.35544
1690	0.26496	0.28919	0.30378	0.26941	0.30169	0.2592	0.24603	0.28747	0.29678	0.31675	0.21755	0.19939	0.22695	0.23456	0.2156	0.23752	0.29898	0.35562
1700	0.26494	0.28848	0.30395	0.26983	0.30227	0.2593	0.24608	0.28698	0.29689	0.31752	0.21744	0.19908	0.22729	0.23502	0.21593	0.23745	0.30016	0.35702
1710	0.2639	0.28827	0.30389	0.27024	0.30226	0.25896	0.24532	0.28672	0.29691	0.31763	0.21655	0.19877	0.22781	0.23526	0.21599	0.23755	0.2995	0.35792
1720	0.26442	0.28804	0.30393	0.27042	0.30275	0.25875	0.24533	0.28679	0.29741	0.31768	0.21635	0.19841	0.22805	0.2352	0.21595	0.23758	0.3001	0.35835
1730	0.26417	0.28826	0.30357	0.27171	0.30348	0.25845	0.24541	0.28667	0.29736	0.31829	0.21601	0.19831	0.22825	0.23582	0.21718	0.23778	0.30122	0.35877
1740	0.26426	0.28826	0.30373	0.27179	0.30372	0.25886	0.24523	0.28674	0.29799	0.31884	0.21588	0.19825	0.22891	0.23622	0.21695	0.23818	0.30125	0.35897
1750	0.26408	0.28719	0.30373	0.27183	0.3044	0.25851	0.24539	0.28719	0.29792	0.31881	0.21559	0.19732	0.22923	0.2365	0.21736	0.23807	0.30217	0.35963
1760	0.26424	0.28674	0.30367	0.27185	0.30548	0.2588	0.24555	0.28746	0.29842	0.31947	0.21575	0.19753	0.22979	0.23686	0.2178	0.23824	0.30256	0.36052
1770	0.26355	0.28635	0.30327	0.27239	0.30549	0.25852	0.24551	0.28761	0.29858	0.31941	0.21564	0.19747	0.22932	0.23728	0.21808	0.23841	0.30305	0.36065
1780	0.26379	0.2865	0.3035	0.27301	0.30617	0.25878	0.24546	0.28763	0.2994	0.3203	0.21517	0.19701	0.23017	0.23736	0.21843	0.23829	0.30367	0.36175
1790	0.26415	0.28665	0.30395	0.2734	0.30717	0.25902	0.2461	0.28796	0.2998	0.32123	0.21545	0.19762	0.23102	0.23814	0.21905	0.23871	0.30456	0.36274
1800	0.26375	0.28601	0.30351	0.27412	0.30739	0.2588	0.24582	0.2881	0.30053	0.32181	0.21566	0.1973	0.23122	0.23833	0.22	0.23844	0.30449	0.36323
1810	0.26402	0.28554	0.30352	0.27417	0.30827	0.2591	0.2467	0.2881	0.30067	0.32211	0.21543	0.19732	0.2312	0.23882	0.22031	0.23876	0.30542	0.36384
1820	0.26416	0.28566	0.30343	0.27422	0.30842	0.25897	0.24584	0.28844	0.30124	0.32279	0.21539	0.19693	0.23146	0.23874	0.2201	0.23923	0.30624	0.36451
1830	0.26396	0.28576	0.30333	0.27444	0.30881	0.25947	0.24693	0.28865	0.3017	0.3226	0.21538	0.1975	0.23254	0.23902	0.22081	0.23965	0.30715	0.36519
1840	0.26503	0.28553	0.30336	0.27487	0.31016	0.25934	0.24722	0.28982	0.30198	0.32303	0.21547	0.19702	0.23332	0.23953	0.22089	0.24046	0.30816	0.36609
1850	0.26527	0.28615	0.30351	0.27523	0.30933	0.26006	0.24734	0.28989	0.30249	0.32404	0.21584	0.19738	0.23378	0.24018	0.22139	0.24056	0.30848	0.36695
1860	0.26456	0.28526	0.30358	0.27563	0.31053	0.26013	0.24797	0.29029	0.30288	0.32473	0.21598	0.1976	0.23403	0.24047	0.22137	0.24066	0.30893	0.3674
1870	0.26536	0.28608	0.30365	0.27585	0.3105	0.26177	0.24793	0.29066	0.30323	0.3257	0.2163	0.1983	0.23453	0.24136	0.22205	0.24043	0.30928	0.36809
1880	0.26617	0.2854	0.30374	0.27658	0.31112	0.26137	0.24866	0.2914	0.3038	0.32663	0.21651	0.19826	0.23487	0.24171	0.2229	0.24016	0.30929	0.36878
1890	0.2663	0.28572	0.30373	0.27644	0.31176	0.26198	0.24903	0.29151	0.30439	0.32741	0.21692	0.19844	0.23521	0.24211	0.22348	0.23988	0.30953	0.3694
1900	0.26633	0.28473	0.30392	0.27671	0.31356	0.26243	0.24976	0.2923	0.30569	0.32808	0.21725	0.19841	0.23598	0.24254	0.22418	0.24008	0.31036	0.37079
1910	0.26669	0.28564	0.30392	0.27787	0.31321	0.26327	0.25056	0.29335	0.30668	0.32922	0.21767	0.19922	0.23691	0.2431	0.22512	0.2403	0.31094	0.37202
1920	0.26744	0.28544	0.3041	0.2776	0.31434	0.26408	0.25189	0.29435	0.30729	0.33015	0.21845	0.20027	0.23789	0.24399	0.22594	0.24092	0.31196	0.37353
1930	0.26827	0.28568	0.30444	0.27861	0.31428	0.26424	0.2516	0.29472	0.30807	0.33037	0.21843	0.2002	0.23831	0.24397	0.22588	0.24139	0.31241	0.37477
1940	0.26876	0.28628	0.30467	0.27868	0.31508	0.26515	0.25287	0.29556	0.3089	0.33158	0.21923	0.20079	0.2393	0.2449	0.22662	0.24165	0.31337	0.37553
1950	0.2691	0.2876	0.30505	0.27952	0.31562	0.26601	0.25341	0.29621	0.3095	0.33246	0.21941	0.20129	0.24012	0.24549	0.227	0.2409	0.31374	0.37632
1960	0.26972	0.2877	0.30562	0.2791	0.31654	0.26661	0.25383	0.29718	0.31085	0.33328	0.22027	0.20186	0.24056	0.24633	0.22778	0.24116	0.31386	0.3773
1970	0.271	0.28816	0.30599	0.28052	0.31739	0.26765	0.25518	0.29807	0.3116	0.33469	0.22123	0.20272	0.2414	0.24764	0.22874	0.24215	0.31463	0.37864
1980	0.27223	0.28903	0.30674	0.28135	0.31782	0.26915	0.25648	0.29922	0.31344	0.33608	0.22212	0.20346	0.24204	0.24819	0.22978	0.24229	0.3161	0.38022
1990	0.2734	0.29041	0.30753	0.28187	0.3194	0.27036	0.25693	0.30101	0.3142	0.33775	0.22308	0.20455	0.24315	0.24918	0.23085	0.2427	0.31731	0.38216
2000	0.27388	0.29052	0.30754	0.28274	0.31902	0.27087	0.25826	0.30144	0.31517	0.33813	0.22299	0.20458	0.24392	0.24967	0.23094	0.24265	0.31748	0.38209
2010	0.27526	0.29109	0.30809	0.28344	0.32066	0.27248	0.25971	0.30309	0.31687	0.34031	0.22498	0.20634	0.24521	0.25074	0.23283	0.24331	0.31829	0.38351
2020	0.27651	0.29261	0.30936	0.28483	0.32133	0.27379	0.261	0.30454	0.31853	0.34178	0.22601	0.20732	0.24602	0.25268	0.23374	0.24362	0.31963	0.38531
2030	0.27741	0.29357	0.30985	0.2849	0.32171	0.27475	0.26225	0.30508	0.31918	0.34281	0.22718	0.20805	0.24697	0.25285	0.23429	0.24417	0.31975	0.3863
2040	0.27786	0.29319	0.30987	0.2855	0.32292	0.27558	0.26337	0.30653	0.32063	0.34386	0.22795	0.20895	0.24787	0.25372	0.23564	0.24359	0.32082	0.38708
2050	0.27926	0.29422	0.31057	0.28594	0.32357	0.27722	0.26436	0.30752	0.32115	0.34524	0.22918	0.20963	0.24849	0.25483	0.23617	0.24384	0.32117	0.38834
2060	0.28033	0.29521	0.31152	0.28652	0.32393	0.2788	0.26582	0.30888	0.32317	0.34703	0.23002	0.2113	0.24987	0.25635	0.23769	0.24487	0.32228	0.39031
2070	0.28153	0.29616	0.31282	0.28794	0.32509	0.27966	0.26697	0.31037	0.32447	0.34794	0.23118	0.21204	0.25042	0.25662	0.2384	0.24525	0.32282	0.39152
2080	0.28255	0.29702	0.31325	0.28825	0.3251	0.28134	0.26805	0.31166	0.32622	0.34945	0.23205	0.21298	0.25146	0.25777	0.23945	0.24546	0.32392	0.39286
2090	0.28345	0.29872	0.31418	0.28962	0.32654	0.28282	0.26998	0.31302	0.32806	0.35094	0.23357	0.21415	0.25223	0.25892	0.23983	0.2458	0.32485	0.39423
2100	0.28496	0.2992	0.31511	0.29005	0.32766	0.28393	0.27117	0.31484	0.32937	0.3522	0.23473	0.21561	0.25384	0.2605	0.24174	0.24562	0.32652	0.39615
2110	0.28656	0.30039	0.31636	0.29112	0.32866	0.28536	0.27242	0.31594	0.33073	0.35444	0.23576	0.21667	0.25456	0.26139	0.24256	0.24601	0.3263	0.39743
2120	0.28772	0.30161	0.31698	0.29219	0.32936	0.28704	0.27404	0.31732	0.33207	0.35576	0.23715	0.21828	0.25595	0.26239	0.24347	0.24656	0.32744	0.39867
2130	0.28872	0.30214	0.31824	0.29299	0.32999	0.28864	0.27516	0.31855	0.3337	0.35684	0.2385	0.21922	0.25668	0.2637	0.24476	0.24638	0.32773	0.40017
2140	0.29001	0.30349	0.31881	0.29346	0.3305	0.28971	0.27634	0.31994	0.33506	0.35791	0.23965	0.22032	0.25759	0.26469	0.24534	0.24692	0.32893	0.40093
2150	0.29159	0.30459	0.32	0.29451	0.33194	0.29153	0.27823	0.32159	0.33644	0.36004	0.24169	0.22151	0.25857	0.26594	0.24702	0.24742	0.32996	0.40261
2160	0.29308	0.30618	0.32145	0.29586	0.33287	0.29288	0.28016	0.32293	0.33878	0.36193	0.2425	0.22297	0.25963	0.26705	0.24813	0.24813	0.33107	0.40479
2170	0.29502	0.30764	0.32286	0.29752	0.33452	0.29498	0.28182	0.32509	0.3404	0.36377	0.24431	0.22484	0.2613	0.26831	0.24963	0.24886	0.33333	0.40628
2180	0.29542	0.30814	0.32332	0.29794	0.33541	0.29579	0.28366	0.32614	0.34205	0.36532	0.24548	0.22589	0.26266	0.26989	0.2508	0.2491	0.33362	0.40798
2190	0.29818	0.31005	0.3249	0.29977	0.3365	0.29866	0.28566	0.32839	0.34394	0.36737	0.24769	0.22738	0.26369	0.27219	0.25226	0.24941	0.33476	0.40978
2200	0.29881	0.31094	0.32646	0.3006	0.33762	0.29992	0.28674	0.32992	0.34578	0.36941	0.24881	0.22849	0.26497	0.2728	0.25375	0.24915	0.33512	0.41077
2210	0.30074	0.31337	0.32748	0.30208	0.33845	0.30125	0.28872	0.33141	0.34785	0.36994	0.25039	0.2304	0.26559	0.27447	0.2542	0.25146	0.33686	0.4135
2220	0.30201	0.31438	0.32885	0.30244	0.33979	0.30358	0.28985	0.3337	0.3492	0.37219	0.25191	0.23156	0.2679	0.27551	0.25551	0.25191	0.33824	0.41533
2230	0.30286	0.31474	0.32933	0.30331	0.34069	0.30405	0.29124	0.33456	0.35049	0.37307	0.25282	0.23282	0.26864	0.27675	0.25678	0.25171	0.33888	0.41612
2240	0.30434	0.31591	0.33001	0.30475	0.34112	0.30543	0.29293	0.33622	0.35169	0.37446	0.25427	0.23412	0.26948	0.27785	0.25767	0.25224	0.33977	0.4168
2250	0.30546	0.31706	0.3311	0.30543	0.34187	0.30689	0.29415	0.33762	0.35333	0.37597	0.25534	0.23565	0.27069	0.27876	0.259	0.25298	0.34123	0.41923
2260	0.30683	0.31818	0.33218	0.30635	0.3434	0.3082	0.29547	0.33896	0.35482	0.3773	0.2567	0.23657	0.27176	0.27982	0.26008	0.25345	0.34212	0.42038
2270	0.30818	0.31878	0.33323	0.30736	0.34413	0.30993	0.29693	0.33991	0.35589	0.37868	0.25778	0.23796	0.27226	0.28075	0.26099	0.25381	0.34224	0.42158
2280	0.30861	0.32018	0.33362	0.30803	0.34524	0.31115	0.29811	0.34136	0.35724	0.37971	0.25937	0.23879	0.27299	0.28185	0.26146	0.254	0.34327	0.42263
2290	0.30974	0.32058	0.33396	0.30851	0.34489	0.31194	0.29947	0.34222	0.35817	0.38163	0.26008	0.23981	0.27394	0.28278	0.26294	0.25427	0.34377	0.4234
2300	0.31034	0.32111	0.33479	0.30869	0.34543	0.31298	0.29949	0.3431	0.35888	0.38174	0.26028	0.24024	0.27451	0.28276	0.26284	0.2536	0.34455	0.42376
2310	0.31161	0.32211	0.33606	0.30973	0.34627	0.31403	0.30154	0.34451	0.36059	0.3831	0.26224	0.24195	0.27536	0.28406	0.26388	0.25466	0.345	0.42522
2320	0.31238	0.32314	0.33667	0.31106	0.34744	0.31529	0.30293	0.34575	0.36194	0.38469	0.26359	0.24373	0.27633	0.28553	0.26568	0.25481	0.34651	0.42607
2330	0.31408	0.3243	0.3383	0.31217	0.34877	0.31692	0.30432	0.34737	0.36339	0.38563	0.26486	0.245	0.27737	0.28664	0.26611	0.25536	0.34763	0.42795
2340	0.31492	0.32547	0.33903	0.31267	0.34934	0.3181	0.30529	0.34799	0.36418	0.38699	0.26625	0.24589	0.2786	0.28767	0.26706	0.2558	0.34827	0.42905
2350	0.31525	0.32598	0.33967	0.3134	0.3498	0.31911	0.30594	0.34954	0.36478	0.3885	0.26675	0.2474	0.27929	0.28821	0.26788	0.25617	0.34865	0.42971
2360	0.31699	0.32681	0.3403	0.31415	0.35095	0.32034	0.30695	0.35016	0.36601	0.38907	0.26816	0.24784	0.27995	0.28903	0.26859	0.2566	0.34978	0.43058
2370	0.31824	0.3277	0.3414	0.31495	0.35092	0.32105	0.30823	0.35086	0.36732	0.39028	0.26902	0.24871	0.28044	0.29033	0.26962	0.25664	0.34989	0.43117
2380	0.31817	0.32807	0.34141	0.31574	0.35087	0.32217	0.3088	0.35169	0.36761	0.39049	0.26993	0.24972	0.28073	0.29111	0.27005	0.25672	0.3504	0.43143
2390	0.31971	0.32953	0.34251	0.31664	0.35267	0.32376	0.31034	0.35351	0.36951	0.39211	0.27111	0.25147	0.2827	0.29261	0.27166	0.25741	0.35162	0.43341
2400	0.32067	0.33041	0.34405	0.31742	0.35406	0.32458	0.31168	0.35385	0.37106	0.39332	0.27253	0.25202	0.2834	0.29366	0.27282	0.25769	0.35302	0.43431
2410	0.32151	0.33201	0.34495	0.31859	0.3551	0.3259	0.31314	0.35521	0.37173	0.3942	0.27392	0.25299	0.28422	0.29419	0.27356	0.25874	0.35408	0.43594
2420	0.32311	0.3327	0.34652	0.31973	0.35637	0.32714	0.3142	0.35685	0.37314	0.39604	0.2746	0.25438	0.28578	0.29607	0.27452	0.25921	0.35498	0.4372
2430	0.32407	0.33328	0.34698	0.32063	0.35698	0.32788	0.31482	0.35749	0.37398	0.39667	0.2756	0.25548	0.28644	0.29648	0.27538	0.25918	0.35591	0.43658
2440	0.32489	0.33406	0.34819	0.32145	0.35764	0.32849	0.31561	0.35828	0.37517	0.39698	0.27684	0.25596	0.28662	0.29738	0.27612	0.25966	0.35687	0.43728
2450	0.32566	0.33471	0.34816	0.32248	0.35815	0.32982	0.31627	0.35872	0.37543	0.3981	0.27759	0.25733	0.28761	0.29833	0.27684	0.26011	0.35754	0.43813
2460	0.32565	0.3353	0.34877	0.32306	0.35856	0.33009	0.31696	0.35988	0.37585	0.39844	0.27864	0.2581	0.28832	0.29877	0.27781	0.26053	0.35778	0.43907
2470	0.3263	0.33602	0.34965	0.32377	0.35947	0.33125	0.31767	0.35995	0.37694	0.39926	0.27901	0.25906	0.28865	0.29948	0.27851	0.26061	0.35846	0.43983
2480	0.32809	0.33751	0.35057	0.32427	0.36043	0.33282	0.31957	0.36088	0.3777	0.40029	0.28077	0.26034	0.28942	0.30131	0.27925	0.26158	0.35869	0.44
2490	0.32787	0.33746	0.3513	0.32497	0.36109	0.33281	0.31954	0.36142	0.37833	0.40094	0.28003	0.2604	0.28999	0.30083	0.27987	0.26144	0.35923	0.44052
